737767,113919036,1,1628683915,"Tiền thì đã nhận còn hàng thì không giao mà bảo đã giao thành công thì thật không thể tưởng tưởng dc bên nhà bán hàng này làm ăn kiểu gì nữa!!! 

Mình có yêu cầu hủy đơn với TIKI và được xác nhận đã báo xong rồi lại nhận được dấu giao hàng thành công là một sự bất ngờ rất lớn (hàng chưa hề về tay)"
175269,113919036,1,1628934716,"Đơn hàng của tôi gồm 4 items của shop này, đặt hôm 4/8 đã thanh toán trước qua thẻ, dự kiến giao là ngày 5/8 nhưng hôm đó tôi vẫn chưa nhận được hàng, và ráng chờ tiếp đến chiều tối ngày 6/8 vô kiểm tra đơn hàng thì tình trạng đơn hàng tự động chuyển sang ""Giao hàng thành công"" trong khi tôi chưa nhận được hàng cũng như không nhận được bất kì cuộc gọi nào của shipper để lấy hàng. 
Sau khi thấy đơn hàng của mình vô cớ đổi thành giao hàng thanh công, tối 6/8 tôi điền form gửi yêu cầu hỗ trợ cho tiki để nhờ hỗ trợ cũng như làm rõ và kiểm tra lại đơn hàng giúp tôi. Những ngày kế tiếp sau đó, tôi lại tiếp tục gọi điện hotline rồi sử dụng tiki chat để gặp các bạn tư vấn viên để khiếu nại về tình trạng đơn hàng của mình. 
Thế nhưng cho đến nay cũng đã tròn 1 tuần, và sau những lần cố gắng liên lạc nhờ tiki hỗ trợ, lần nào cũng y chang 1 câu đáp từ tiki là đang kiểm tra và làm việc với bên nhà cung cấp, khi nào có thông tin sẽ liên hệ với tôi, tiki sẽ cố gắng hối thúc kiểm tra gấp giúp tôi. Nhưng tôi thật sự không rõ kiểm tra liên lạc với nhà cung cấp kiểu gì mà mât cả tuần cũng chưa xong. Bây giờ tôi cũng không có nhu cầu nhận hàng gì nữa, tôi chỉ mong sớm được hoàn tiền. Tôi thật sự đã có 1 trải nghiệm vô cùng tệ với dịch vụ hỗ trợ của tiki. Tác phong làm việc xử lý quá chậm chạp."
1158727,106475021,5,1629357673,thịt tươi ngon đóng gói cẩn thận
1853576,106475021,5,1634490390,"kho tàu ăn rất ngon, không hôi"
22550516,106475021,5,1629185664,"Cốt lết ăn mềm, hơi xác. Ổn"
7240091,106475021,5,1629471184,"thịt rất tươi ngon, giao nhanh"
22340484,106475021,5,1626714810,"Thịt tươi và ngon, tuyệt vời"
10092089,106475021,3,1626327821,"Thịt hơi cứng, không ngon lắm"
12372336,106475021,5,1627402518,"Thịt cắt miếng sẵn , tươi"
10925350,106475021,5,1630578564,
6507384,106475021,5,1626068170,ngon
22899267,106475021,5,1628873711,
22942060,106475021,5,1629592687,"thịt ngon, giao hàng nhanh"
1029847,106475021,5,1626422927,Hàng giao nhanh và tươi ngon
1313108,106475021,5,1628074097,
2136262,106475021,5,1628088193,sản phẩm chất lượng.
21713691,106475021,5,1626524543,
7784165,106475021,5,1633726612,Ngon và giao nhanh
874471,106475021,5,1630510471,sản phầm tôt
21975561,106475021,5,1627653043,"Thịt tươi, ngon."
22816968,106475021,5,1629289968,"Thịt mềm, ngon"
22623601,106475021,4,1629721915,Giao hàng nhanh.
5307556,106475021,5,1627450183,Đóng gói tốt.
6396401,106475021,5,1628244791,"ok, xin cảm ơn"
310853,106475021,5,1630697003,thit tuoi ngon
9656735,106475021,5,1631603528,thịt tươi
22721985,106475021,5,1627558057,Giao hàng nhanh
11655232,106475021,5,1627794717,Hàng tốt ạ
16428702,106475021,5,1626636617,Giao hàng nhanh
14612626,106475021,4,1634488020,Ko có
6967026,106475021,5,1628648155,Thịt ngon
22671282,106475021,4,1627735809,Giao chậm
18627627,106475021,5,1626614650,Giao nhanh .
411021,106475021,4,1633969437,Ngon
22763301,106475021,5,1629210411,Mau lẹ
346684,106475021,5,1627377161,thịt ok
21989008,106475021,5,1633437549,Ok
17735272,106475021,5,1630508118,Tốt
7571615,106475021,5,1634696569,
415642,106475021,5,1634306621,
21734693,106475021,5,1633955097,
59104,106475021,5,1633833917,
1507162,106475021,5,1633787266,
11254833,106475021,5,1633781515,
800114,106475021,5,1633757374,
6570906,106475021,5,1633253800,
9967655,106475021,5,1629421794,Ngon
11102119,106475021,5,1632995038,
17339396,106475021,5,1628235765,tốt
22921011,106475021,5,1632547581,
1375396,106475021,5,1632313452,
13827750,106475021,5,1632301064,
824058,106475021,5,1631940240,
14095699,106475021,5,1629096395,Hhh
16187198,106475021,5,1631538443,
7532117,106475021,5,1627554233,Good
9124928,106475021,4,1631295737,
1030814,106475021,5,1631114056,
11592579,106475021,5,1630926202,
1160325,106475021,5,1630834928,
22873860,106475021,5,1630829696,
21400773,106475021,5,1628929186,ok
15644335,106475021,5,1630822421,
12679142,106475021,5,1626878276,good
8105490,106475021,5,1628407329,Ok
718457,106475021,5,1630217403,
8790791,106475021,5,1629991726,
8527250,106475021,5,1629980034,
22838547,106475021,5,1629892996,
34334,106475021,5,1629816878,
2005158,106475021,5,1629741445,
537326,106475021,5,1629731231,
947800,106475021,4,1629690309,
976816,106475021,5,1629675666,
1079081,106475021,5,1629630793,
5325618,106475021,5,1629619357,
22775417,106475021,5,1629616549,
853739,106475021,5,1629608946,
22793769,106475021,5,1629547910,
22481289,106475021,5,1629539694,
2169321,106475021,5,1629527787,
268340,106475021,5,1629523896,
6410241,106475021,5,1629519393,
9792336,106475021,4,1629508140,
956642,106475021,5,1629441355,
104516,106475021,5,1629423817,
14588509,106475021,5,1629374988,
36004,106475021,5,1629357534,
11424291,106475021,5,1629345642,
7073219,106475021,5,1629309041,
1183162,106475021,5,1629185733,
6386263,106475021,5,1629169120,
1123208,106475021,5,1629164885,
1935122,106475021,5,1629119195,
22994305,106475021,5,1629115581,
19948089,106475021,5,1628980734,
17166409,106475021,5,1628948788,
7800912,106475021,5,1628934089,
17979987,106475021,5,1628872797,
1373135,106475021,5,1628865376,
15231165,106475021,5,1628862207,
1000816,106475021,5,1628849256,
5910060,106475021,5,1628849015,
9425911,106475021,5,1628845794,
7744803,106475021,5,1628759647,
15943757,106475021,5,1628681334,
7673825,106475021,5,1628677356,
22665689,106475021,5,1628658505,
15122190,106475021,5,1628635025,
15302229,106475021,4,1628604471,
653945,106475021,5,1628588909,
88707,106475021,5,1628511148,
6434246,106475021,5,1628480362,
11158312,106475021,5,1628432233,
22851170,106475021,5,1628383240,
22598871,106475021,5,1628372217,
7430212,106475021,5,1628360534,
14021866,106475021,5,1628337659,
909400,106475021,5,1628311719,
22841080,106475021,4,1628297991,
10607990,106475021,5,1628252540,
18742394,106475021,5,1628244228,
7828695,106475021,5,1628240910,
14990998,106475021,5,1628232117,
8606659,106475021,5,1628227556,
1098913,106475021,5,1628225571,
13736426,106475021,5,1628161525,
16506709,106475021,5,1628160195,
87395,106475021,5,1628141472,
834356,106475021,5,1628132161,
15358634,106475021,5,1628083046,
10505162,106475021,5,1628077991,
1456683,106475021,5,1628074699,
5786487,106475021,5,1628051315,
22697690,106475021,5,1628022967,
7052973,106475021,5,1628006136,
17613415,106475021,5,1627999183,
7738954,106475021,5,1627988593,
10073563,106475021,5,1627976830,
8288122,106475021,5,1627976741,
15662683,106475021,5,1627926621,
7736134,106475021,5,1627879329,
7173143,106475021,5,1627802127,
255028,106475021,5,1627801054,
14215270,106475021,5,1627798637,
114216,106475021,5,1627697978,
12285789,106475021,5,1627450119,
1033692,106475021,5,1627285416,
8025342,106475021,5,1625921010,
15426862,106475021,5,1626255074,
22428738,106475021,5,1626256272,
21090865,106475021,5,1626324256,
67344,106475021,5,1626335308,
8878053,106475021,5,1626430638,
12809804,106475021,5,1626480245,
22288670,106475021,5,1626480325,
1117479,106475021,5,1626502245,
22589389,106475021,5,1626506181,
20255210,106475021,5,1626528267,
7638966,106475021,5,1626539459,
10358176,106475021,5,1626606977,
1289228,106475021,5,1626660415,
7584756,106475021,5,1626689252,
637934,106475021,5,1626699970,
15944338,106475021,5,1626756142,
20452179,106475021,5,1626762604,
9692198,106475021,5,1626866532,
20304415,106475021,5,1626936964,
2062783,106475021,5,1627045668,
21197910,106475021,5,1627127875,
1017255,106475021,5,1627181294,
9876463,106475021,5,1627219609,
20422907,106475021,5,1627229082,
11550616,106475021,5,1627286373,
20075944,106475021,5,1627311280,
14563879,106475021,5,1627386588,
22772857,106475021,5,1627387469,
6517431,106475021,5,1627396209,
22783841,106475021,5,1627399057,
512768,106475021,5,1627630242,
19423249,106475021,5,1627788372,
21807084,106475021,5,1627819103,
21116012,106475021,5,1627838795,
12978711,106475021,5,1627873533,
10566146,113500347,1,1629195270,"Đặt hàng 16/8 giao, hàng chưa giao cho khách đã cập nhật trạng thái “giao hàng thành công”, gọi lên tổng đài tiki trả lời “chắc cập nhật nhầm” ngày mai sẽ check lại. 17/8 có cuộc gọi báo giao hàng trước 17h và kết quả không giao. Gọi tổng đài trả lời hàng tươi sống do bên nhà bán giao, tiki không biết, sẽ kiểm tra lại?!!! Bạn tổng đài nói vui lòng giữ liên lạc trong 24-48h?!?!??!!?
Trong khi người không liên lạc và không giải quyết đơn là Tiki và 4p mà vẫn cập nhật “giao hàng thành công” cho khách hàng??? Và dịch vụ giao 8h thì 2 ngày chưa nhận được, ko giải thích, không xin lỗi????!!!!"
9603418,113500347,5,1633944317,"Mình lúng túng khi áp dụng cách làm nóng bánh bằng chảo như khuyến nghị của nhà sx. Lần 1 khét, lần 2 cheese ko chảy, sau đó mình chuyển qua sử dụng nồi chiên k dầu. Kết quả có vẻ ổn: bánh giòn, cheese mềm, chảy, cộng với mật ong nguyên chất. Mình hài lòng và sẽ tiếp tục ủng hộ."
11698065,113500347,1,1630608026,"CHƯA GIAO HÀNG- TẠI SAO LẠI CẬP NHẬT ĐƠN HÀNG THÀNH CÔNG???

Trước ngày giãn cách, tôi đặt hàng thứ 5, lịch thứ 6 giao . Vậy mà Tiki vẫn ko giao hàng ,kéo dài đến ngày thành phố áp dụng lệnh Lockdown. Tiki vẫn ko báo tình trạng đơn hàng. Xong giờ check lại lịch trình thì tự cập nhật đơn hàng thành công!

Đề nghị Tiki hoàn trả lại tiền cho tôi. Xin cảm ơn"
114778,113500347,5,1629824520,"Bánh được giao ngay trong mùa dịch. Sản phẩm của 4P nên chất lượng khỏi bàn rồi ^^ Đã dùng thử 1 cái, vì mình dùng bếp hồng ngoại nên thời gian để bánh hoàn thành sẽ nhiều hơn trên hướng dẫn sử dụng. Mật ong đi kèm cũng rất ngon nhé."
640337,113500347,5,1634285745,Hàng giao siêu siêu nhanh. Mới đặt đầu giờ sáng mà khoảng tiếng sau đã thấy tiki liên hệ để giao. Sản phẩm được giao liền nên vẫn đảm vải được độ lạnh cần thiết. Pizza 4 cheese ăn siêu siêu ngon
7627889,113500347,4,1629437415,"Pizza ăn ngon, nhưng không có kèm sẵn gói mật ong như vẫn hay mua trực tiếp hoặc delivery trước đây, nhà nên chuẩn bị sẵn mật ong"
